title,is_complite,genre,author,synopsis,price,total_episode,comment,img_link
소년남자,완결,로맨스,진저,"“넌 내게 최고의 인형이야.”
“내가 널 잘못 볼 리가 없잖아. 이 눈, 이 입술을…….”
소년이 남자로 돌아오다!
못된 도련님이 마성의 남자로 돌아오다!
행복한 인형 코디네이터를 꿈꾸는 여자와 냉철한 완구 비즈니스맨 남자.
그 매혹적인 인형의 세계를 둘러싸고 일어나는……독한 로맨스.",1,88,113,https://comicthumb-phinf.pstatic.net/20150324_70/pocket_1427175261162XJwti_JPEG/%C7%A5%C1%F6-%C1%A6%B8%F1%C0%D6%C0%BD.jpg?type=m260
스피릿 소드,완결,판타지,김정률,"인간 루크 에스테반과 인간의 탈을 쓴 오크, 거친 두 남자의 케미 폭발 대륙 정복기!!
포틀란 요새에서 오크와 맞서 싸우던 루크 에스테반은 5년의 군생활을 마치고 같은 부대 병사인 할과 함께 전역을 하게 된다.
그렇지만 운이 나쁘게도 전역 하는 날 오크에게 습격을 받아 포로가 되는데…….
포로인 루크에게 오크 전사 쿠로탄은 오크의 비밀을 말해주며 자신을 도와달라고 부탁한다. 그 비밀은 멸족하고 있는 오크들에게 신이 하사한, 영혼을 흡수하는 단검인 ‘스피릿 소드’.
스피릿 소드는 오크의 영혼을 뽑아 인간의 몸에 이식해주는 게 가능한 신비의 검.
“인간으로 적응할 수 있게 도와주는 대가로 남은 삶을 네 명령에 따라 싸워주겠다.”",1,192,717,https://comicthumb-phinf.pstatic.net/20150612_175/pocket_1434036126274yV00p_JPEG/cover.jpg?type=m260
이사님의 취미생활,완결,로맨스,이정운,"이사님의 일급비밀을 알아버렸다! “결국, 들켜버렸군.” 엉뚱 발랄한 신입사원 신세아. 완벽한 능력과 잘난 외모로 여사원들의 왕자님으로 군림하고 있는 남자, 한재하 이사의 치명적인 비밀을 알게 되다. 겉보기에는 유능한 엘리트 한재하 이사. 그의 숨겨진 본모습은?
				",1,70,350,https://comicthumb-phinf.pstatic.net/20150327_6/pocket_1427442308566MqCHo_JPEG/%C0%CC%BB%E7%B4%D4%C0%C7%C3%EB%B9%CC%BB%FD%C8%B0-%C7%A5%C1%F6.jpg?type=m260
천신의 요람,완결,로판,항낭,"멸국의 위기에 처한 선국을 지키기 위해 인간세상으로 향한 선인, 카신은 우연히 위험에 처한 약초군 다란을 구해주게 된다.
두 번 다시 엮이고 싶지 않다는 카신의 바람과는 반대로 둘의 관계는 기묘한 방향으로 흘러가게 되는데…….
시작은 필요에 의한 공생관계, 하지만 그 끝은 과연? 달콤 케미 폭발 로맨스 판타지!",1,95,507,https://comicthumb-phinf.pstatic.net/20150527_175/pocket_1432716457816ksxRz_JPEG/cover.jpg?type=m260
전생검신,연재중,무협,구로수번,"나는 고수지망생이었다.

무공에 입문한지 45년째.
강호에서 내 경지는 잘 쳐줘야 이류
일류의 경지는 꿈도 꾸지 못한 채
허름한 초막에서 육합검법이나 수련하는 신세.

“재능 없는 놈은 죽으란 말이냐?
그럼 죽겠다.
죽고 나서 또 다시 도전해주겠다.
세상을 죽여 버릴 때까지!”

구로수번 퓨전무협 장편소설",1,1647,39151,https://comicthumb-phinf.pstatic.net/20210701_112/pocket_1625129590169PmAHJ_PNG/%28249520%29_.png?type=m260
아나운서 S의 비밀일기,완결,로맨스,용감한 자매,"방송에 살고 방송에 죽는 열혈 리포터 지은에게 날아든 한 통의 전화.
“네? 제가 아나운서로 특채되었다구요?”
그런 그녀 앞에 나타난 시크한 사장님과의 티격태격 썸타기!
“지금 이 보들보들한 거, 그쪽 입술인가?”
스펙 빵빵한 아나운서들의 구박과 질투 속에서 흙수저 그녀는 과연 일과 사랑 모두를 지켜낼 수 있을까?
로맨틱코미디의 보증수표 용감한 자매가 자신 있게 선보이는 꿀 뚝뚝 섹시 심쿵 로맨스!",1,76,205,https://comicthumb-phinf.pstatic.net/20160222_189/pocket_14561492460981brjx_JPEG/covertitle.jpg?type=m260
귀환마도 [단행본],완결,무협,합마,"그 누구도 알지 못했다. 천산마도의 하늘이 무너지던 그날, 비로소 진정한 마도의 신화가 시작되었음을! 마교가 무너지고, 대종주가 사라졌다. 그리고 나타난 건 허름한 몰골의 패전무사 섭표산? 오갈 데 없는 패전무사인가, 천산마도의 대종주인가!

합마의 신무협 장편 소설 『귀환마도』",9,16,243,https://comicthumb-phinf.pstatic.net/20140603_56/pocket_1401785564871Cqp1p_JPEG/CP_DATA_6379832838140888553guimado16.jpg?type=m260
악녀의 사정,완결,로맨스,별에달이,"그래. 모든 것은 사랑 때문이었다. 재계를 대표하는 대한그룹의 후계자인 한무혁 전무와 우성그룹의 외동딸 나애리. 사랑을 믿기에 결혼하지 않는다는 남자와 사랑을 믿기에 그와 결혼하겠다는 여자의 양보할 수 없는 싸움이 시작된다. “처음부터 당신은 내 것이었어. 내가 악녀가 될 수밖에 없는 이유는 바로 당신 때문이야.”
				",1,51,268,https://comicthumb-phinf.pstatic.net/20131206_294/pocket_1386319430499WSY2d_JPEG/__.jpg?type=m260
서울역 네크로맨서,완결,판타지,진설우,"[과천역 1번출구 던전에 입장하셨습니다.]

""""뭐지?""""

20년만에 지구로 귀환한 네크로맨서의 지하철역.... 이 아닌 던전 접수기가 시작된다.
1인군단의 위용에 경배하라.",1,203,3066,https://comicthumb-phinf.pstatic.net/20200909_222/pocket_1599642872554Mzi8G_JPEG/_.jpg?type=m260
월령검주,완결,무협,천봉,"약하다는 이유만으로 철저히 버려졌던 사내.
천하가 모르는 신비의 초인들에 의해 무적의 절대 강자가 되어 십 년 만에 귀환을 하지만, 그를 맞은 이는 아버지도 형도 아닌 천하절색의 호위무사.
우군이라고는 하나 없는 거대집단 백야성에서 사내가 믿을 사람은 오직 자신의 호위무사뿐.

“월령검의 변화를 깨우치면 천하가 내 것이 되리라.”

십팔만 리 대륙을 가르며 피어나는 위대한 사랑 앞에 하늘도 땅도 머리를 조아린다.


* 필명 천봉

강호의 은밀한 곳에서 고수를 꿈꾸며 살아가는 삼류무사입니다. 다들 행복하세요.
주요 작품 : 북천적가, 무적도, 마객 신마전설, 묵객, 창천, 낭왕무오, 흑안의 마검사, 귀환무사, 초인지로 등 다수",1,325,196,https://comicthumb-phinf.pstatic.net/20181001_240/pocket_1538387645841lkfDv_JPEG/cover.jpg?type=m260
단향-색을 탐하다,완결,로맨스,차소희,"호나라의 버려진 옹주 단향.
그녀는 동맹을 위해 적나라에 팔려 가듯 혼인하게 된다.

단 한 번도 보지 못한 사내의 부인이 될 생각에 착잡한 향.
그러나 혼례식 날, 그녀의 앞에 얼굴을 드러낸 황태자는
다름 아닌 향의 정인, 진원이었다.

오래도록 그리던 정인을 황태자로 만나 얼떨떨한 것도 잠시,
그의 곁에 있는 여인 한울을 보게 된다.

“전하의 마음은 저와 같지 않으셨나 봅니다.”

원에게 버림을 받았다고 여긴 그녀는
복수를 다짐하게 되는데…….

“돌아가서, 저를 찾지 말아 주십시오.
저 역시…… 전하를 찾지 않겠습니다.”",1,85,150,https://comicthumb-phinf.pstatic.net/20210506_223/pocket_1620292238693hgYoM_JPEG/168856__.jpg?type=m260
테이밍 마스터,연재중,판타지,박태석,"세계 최대 규모의 가상현실게임 '카일란'!
대규모 업데이트와 함께 새로운 클래스가 오픈되고,
카일란의 상위랭커였던 진성은 히든클래스를 얻기 위해 과감히 캐릭터를 초기화한다.
주변의 만류에도 거침없는 진성의 행보!
그가 게임을 하는 이유는 단 하나였다.
“겁나 재밌어 보이는데… 다른 이유, 더 필요하냐?”
카일란 최고의 소환술사가 되기 위한, 게임연구가 진성의 모험이 시작된다.",1,1172,4252,https://comicthumb-phinf.pstatic.net/20201030_26/pocket_1604045005255n8IEF_JPEG/season3.jpg?type=m260
고양이가 있는 서점,완결,로판,유세라,"고서적상 서경당. 대놓고 꼬시는 사장님과, 어쩐지 점점 인생이 꼬이는 알바생과, 심술궂은 고양이가 오래된 책으로 인해 고민하는 고객님을 환영합니다.
				",1,84,479,https://comicthumb-phinf.pstatic.net/20130926_206/pocket_1380185699313s1kkI_JPEG/__.jpg?type=m260
플레이 더 월드,완결,판타지,디다트,"인류에게 찾아온 기적, 플레이 더 월드.

하지만 2020년, 몬스터 아웃브레이크와 함께 시작된 몬스터와의 전쟁은 문명의 영광에 종말을 고한다.

그 종말 앞에서 마지막까지 싸웠던 플레이어, 박도광.",1,188,1087,https://comicthumb-phinf.pstatic.net/20200410_79/pocket_1586508469717ETo95_JPEG/168769.jpg?type=m260
궁신(弓神),완결,무협,나한,"『황금백수』, 『황금수』, 『황금신수』의 절대적 흥행보증 작가 나한
그가 만들어 낸 치명적 이야기, 품격으로 말하고 충격으로 답하다!

『궁신』

죽지 않아 불사요
탈영하지 않아 불탈이며
적을 살려주지 않아 불생이라.

삼불 일발필살 나궁신.
남들에게 지옥 같은 북로정군 그림자 부대가
삶이요, 직업이었던 그가 어느 날 해고되었으니…….

기왕지사 세상에 나섰으니 판이라도 벌려보자!
중원 천지, 궁 하나로 모두를 압도한
나궁신, 그의 거침없는 강호종횡기!**",1,525,185,https://comicthumb-phinf.pstatic.net/20220921_144/pocket_1663725901235sUtSl_JPEG/%B1%C3%BD%C5.jpg?type=m260
경천동지 [독점],완결,무협,이윤아,"계속된 몰락으로, 이제는 존재마저 유명무실해진 종남파!
그런 문파의 존속을 위해 장문인은 과거 위명을 팔아 돈 많은 제자를 들이기로 하는데…….
“열 달이나 여기서 지내야 하면, 그동안 내 시중은 누가 들지? 사형이 드나?”
지금 파산 위기를 모면한 종남파에 더 큰 위기가 불어닥친다!",1,120,393,https://comicthumb-phinf.pstatic.net/20151126_129/pocket_1448500142121vHoOW_JPEG/__%28_O%29_.JPG?type=m260
요운당,완결,로판,이동희,"부윤현 북역 후미진 골목, 약재상 ‘요운당’에는 요물(妖物)이 드나든다.
기이한 사연을 가진 자는 그곳에 가라.
볼 수 없는 자들의 세계에 발을 걸친 기인(奇人)이 그곳에 있다.
요운당, 먼 구름 속 그곳에.",2,86,441,https://comicthumb-phinf.pstatic.net/20151120_176/pocket_1447973961550Wd6Jz_JPEG/cover.jpg?type=m260
날 미치게 하는 그대,완결,로맨스,이달아,"서울에서 제일 잘나간다는 클럽 디데이. 새로 부임한 사장의 사진을 찍어오는 내기에 걸린 돈 때문에 VVIP 룸으로 향한 제아는 홀연히 나타난 압도적인 존재감을 가진 남자의 손에 이끌려 룸 안으로 빛처럼 빨려 들어간다. 칠흑 같은 어둠 속, 귀를 간질이는 남자의 뜨거운 숨결과 후각을 자극하는 아찔한 체향에 10년 동안 죽어 있던 그녀의 심장이 미묘하게 다시 뛰기 시작하는데…….“오빠는 여동생에게 키스하지 않아. 네가 원한다면 철저하게 오빠가 되어줄 수 있어.”
				",1,104,597,https://comicthumb-phinf.pstatic.net/20170220_182/pocket_14875761329208pjlp_JPEG/nal_gudae_cover.jpg?type=m260
천마군림,완결,무협,좌백,"무력(武歷) 879년
천랑성(天狼星)이 자미성(紫微星)을 침범.
마교 대종사, 팔대세가를 멸문시킴.
황군을 패퇴시켜 관부와 황권(皇權) 무력화.
황제는 이름만 남고, 무림 정영들은 지하로 잠적.

무력 879년
대종사, 천하를 열여덟 지역으로 재분할.
팔대가문을 십대종파 종사들에게 위임.
대종사, 마교 본산 천마도(天魔島) 안거.
‘마도천하’의 시작.

무력 894년
산발적 저항 속의 마교 지배 공고화.
마교 이화태양종(離火太陽宗)의 지배지
북해(北海)에서 변화의 조짐 발생.

후일 ‘천마군림(天魔君臨)의 길’이라 불리게 된 대장정의 시작",1,338,356,https://comicthumb-phinf.pstatic.net/20211001_290/pocket_1633086592941okFLj_JPEG/93328_1.jpg?type=m260
서녘이 밝아오면,완결,로판,밀밭,"잃어버린 것들의 여신 서효가 제일 궁금한 건 단 하나. ""올해는 시집을 갈 수 있을까?""
그도 그럴 것이, 혼담 상대들이 하나씩 떨어져 나간 것이다. 모두 다 알 수 없는 이유로!

""벌써 150년이 지났습니다. 그냥 포기하고 저랑 사시죠.""
차언이 아무리 미모완벽, 가사완벽, 독설까지 완벽한 사내라지만, 그녀는 절대 잔소리꾼 집사와 늙어죽을 생각이 없는데…….

태평한 아가씨와 까칠한 집사, 그들의 일상이 흔들리기 시작한다.
끝까지 숨길 수 있을 거라 여겼던 비밀의 정체는 과연 무엇일까?
매화꽃처럼 애틋한 동양판타지로맨스.",1,79,449,https://comicthumb-phinf.pstatic.net/20160610_137/pocket_1465540011050sGy3H_JPEG/cover.jpg?type=m260
그 남자 밥해주기,완결,로맨스,왕기대,"먹어도 너~무 먹는 모태 뚱녀 차은돈이 안 먹어도 너~무 안 먹는 성격 파탄자 지독현을 만나면? ""여자라면 적어도 나보단 예뻐야지, 안 그래?"" 이름에 걸맞게 '지독한’ 외모지상주의자인 지독현은 몇년 째 앓고 있는 식이장애로 음식물 섭취에 제한을 받는다. 그러던 어느 날, 그의 시선과 미각을 동시에 사로잡은 한 여자가 나타났나니. 뭐지. 저 소세시 성애자 같이 생긴 여잔?’ 오만함의 결정체 재벌 3세와 그의 전담 요리사가 ‘되고 만’ 모태뚱녀. 두 사람의 말랑말랑 러브 코미디, 커밍 쑨!
				",1,93,203,https://comicthumb-phinf.pstatic.net/20160519_72/pocket_1463621877020hW2gh_JPEG/cover.jpg?type=m260
